deal_id,legacy_id,date,target,deal_status,closing_date,categories,region,country,classification,confidence,recommended_treatment,direct_company_ids,direct_company_names,target_company_ids,target_company_names,platform_company_ids,platform_company_names,source_candidate_company_ids,source_candidate_company_names,all_supported_company_ids,all_supported_company_names,supporting_source_urls,ambiguity_reasons,classification_reason,snapshot_sha256
cmoqc7liq05y7171f2b0bjol6,INF-2026-148,2026-03-26T17:00:00.000Z,All American Grease Services,CLOSED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",1a1b2617bd1e4b5b27e33fcdf00b2ddcf16323121f821f51dfe0a70f3bb965b7
cmoqc7ll905y8171f9s5xx64k,INF-2026-149,2026-03-31T12:00:00.000Z,Mattingly Cold Storage,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",d2c597f9d823931bee9df7354c647dd38533d5b5b55cccb16cebbc81a31e75f7
cmoqc7lnq05y9171f5q7e2450,INF-2026-150,2026-03-31T13:00:00.000Z,I-4 Ultimate Project (50% stake from Skanska),CLOSED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,SOURCE_LINKED_REVIEW_CANDIDATE,MEDIUM,MANUAL_RELATIONSHIP_REVIEW,,,,,,,cmnva10zx011ym8lzz96dfzgu,I-4 Mobility Partners,cmnva10zx011ym8lzz96dfzgu,I-4 Mobility Partners,https://equitix.com/news/equitix-strengthens-north-american-footprint-with-increased-ownership-of-the-i-4-ultimate-project-in-florida/,,"The deal and company share a source URL, but the current evidence does not prove a target or platform relationship.",cb04734804a3a60202130d07982640551f831b90f46b0aa66071f192b2d73dce
cmoqc7lxs05yd171f3drrveh7,INF-2026-154,2026-03-31T14:00:00.000Z,Orbis Protect,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",4b217663c9b213b70ff69b108ae41dcd267042fea3ddd0952ec051468def6c9a
cmoqc7m8005yh171figyjqu7j,INF-2026-158,2026-03-31T15:00:00.000Z,Nxtra Data Limited,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,ASIA_PACIFIC,India,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",80b395c42b42603ddee4bd45d3433a6bfedecfc53538f66b32c351a88616c782
cmoqc7lq705ya171fy6226thq,INF-2026-151,2026-04-01T12:00:00.000Z,Cross London Trains,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",0afdd46090c0a01ba292eb6581b5a88d82dc5c7a5790a2f1553723f4332020a7
cmoqc7lsx05yb171fid79ctsa,INF-2026-152,2026-04-01T13:00:00.000Z,24H Frost,CLOSED,,ACQUISITION_BOLT_ON,EUROPE,France,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",b6836e0708a14cafc2b333013d49d0da8afaf870864fdd4bd7f3a237ce4baa29
cmoqc7mao05yi171fxpdv44qj,INF-2026-159,2026-04-01T14:00:00.000Z,Selected Data Center Assets from NEC Corporation,CLOSED,,ACQUISITION_BUYOUT,ASIA_PACIFIC,Japan,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",b45e896cc7607e9c56b9ab994affa144d05cf88671379bb7b2ac4bdd66e897c4
cmoqc7md405yj171fsrcetj62,INF-2026-160,2026-04-01T15:00:00.000Z,Sapphire Gas Solutions,CLOSED,,ACQUISITION_BUYOUT; SALE_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",30ceac343025f66e377967c0ba1e7e45d55e6a059422a39abfd94e2d661b7e85
cmoqc7lvk05yc171f72j0x2bc,INF-2026-153,2026-04-02T12:00:00.000Z,UK social infrastructure PPP portfolio,CLOSED,,ACQUISITION_BUYOUT,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",ca279d31f2bc80194db51fec2786194e96b8600b557360fc2eeb2b72e5194be9
cmoqc7m0i05ye171fkw1la5sn,INF-2026-155,2026-04-02T13:00:00.000Z,Northside East Cobb Medical Center,CLOSED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",b3d0aa1dc85bcb72c88fb9e7084c4cc23905462182d67b908eac929e1d8ac77e
cmoqc7m2t05yf171fa0drm47e,INF-2026-156,2026-04-02T14:00:00.000Z,Mercia Power Response + Balance Power Projects,ANNOUNCED,,PLATFORM_LAUNCH,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",d993076aedd80fc767fbcf97d41787b5a0bd4a3b0ef88a57a1d11f01d359941c
cmoqc7m5i05yg171febq337ml,INF-2026-157,2026-04-02T15:00:00.000Z,Three 5MW biomass plants in Croatia,CLOSED,,ACQUISITION_BOLT_ON,EUROPE,Croatia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",1dbd733baca22e4978574746b260ca5e97daa0b644f6af068445ee67c5e9e85b
cmoqc7mkt05ym171f5phhj2iq,INF-2026-163,2026-04-07T13:00:00.000Z,Hemel Hempstead Data Center,CLOSED,,ACQUISITION_BOLT_ON,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",d1a5336ed4a094062dfdd93fddad398f97bb5e2fdb95daf0d9506bf1bce70e20
cmoqc7mna05yn171f6nf1t6xb,INF-2026-164,2026-04-07T14:00:00.000Z,EnergySolutions,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",e03da2aff446e4df5a9a648c21e4a31ea6756dbffc6c31c6884eff231afc544e
cmoqc7mi405yl171fdu5sun6w,INF-2026-162,2026-04-08T12:00:00.000Z,DataBank / Goodman Los Angeles JV (32 MW),ANNOUNCED,,JOINT_VENTURE,NORTH_AMERICA,United States,DETERMINISTIC_TARGET_MATCH,HIGH,LINK_TARGET_AND_VERIFY_COMPANY_CARD,,,cmnva0of800h3m8lz45hdlerd,DataBank,,,,,cmnva0of800h3m8lz45hdlerd,DataBank,,,The deal target deterministically matches one or more underlying rows in identified company clusters.,28bc73eceec5965bc1b8bb3a8296dc16debd71dd5623ada54d1ce99efe3310a8
cmoqc7mse05yp171fm92h9xdg,INF-2026-166,2026-04-08T13:00:00.000Z,Sedron Technologies,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",7d7de72ed7ba7967a82fe77c7342976724568913e67b4f6ba13b84bb49f0d1f1
cmoqc7mft05yk171fbj6rf6in,INF-2026-161,2026-04-09T12:00:00.000Z,Rowan Digital Infrastructure,CLOSED,,ACQUISITION_MINORITY_STAKE; SALE_MINORITY_STAKE,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0p6h00ibm8lzimyld7ll,Rowan Digital Infrastructure,cmnva0p6h00ibm8lzimyld7ll,Rowan Digital Infrastructure,,,cmnva0p6h00ibm8lzimyld7ll,Rowan Digital Infrastructure,cmnva0p6h00ibm8lzimyld7ll,Rowan Digital Infrastructure,https://www.prnewswire.com/news-releases/rowan-digital-infrastructure-announces-strategic-recapitalization-302738729.html,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,fcf7a5d04cfc186576954eeff3b0f9ab22593b1b59b24b4213f0dc31a53d1d83
cmoqc7mpr05yo171f4ssl0dfu,INF-2026-165,2026-04-09T12:00:00.000Z,Canales Sur Wind Project (120 MW),CLOSED,,ACQUISITION_MAJORITY_STAKE,EUROPE,Spain,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",8b1b2fc463e62aa499a27b645452b8b935eb5657a71f47fac32d6d90a7674e03
cmoqc7muz05yq171f9sxlos29,INF-2026-167,2026-04-09T13:00:00.000Z,Nordic Ferry Infrastructure,ANNOUNCED,,SALE_MINORITY_STAKE,EUROPE,Nordics,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",817f6b24d9ec5a91849a12ce0d007515e0768179601bc66151d1145d9bea25c7
cmoqc7mxl05yr171fd6lqeuoa,INF-2026-168,2026-04-13T12:00:00.000Z,Summerfield Battery Energy Storage Project (240 MW / 960 MWh),CLOSED,,SALE_BUYOUT,ASIA_PACIFIC,Australia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",e4d9b9e36ef765640a60002e812eb4f0b838095e5a3434bb8701cc47f13eb87c
cmoqc7n0205ys171fdrq4q8jq,INF-2026-169,2026-04-14T12:00:00.000Z,Sustainable Energy Infrastructure (SEI),ANNOUNCED,,SALE_BUYOUT,ASIA_PACIFIC,Australia,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",ee1306959bf80bf0490c53b6819f400c3aa7058aa8951e5152c0dac443a8492c
cmoqc7nar05yw171f3veor7dw,INF-2026-173,2026-04-14T13:00:00.000Z,Spire Storage,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",712b8c21f0064512fafda9013863a923011acea231e5a00d72d033de1378bfac
cmoqc7n2s05yt171fbyk36gfb,INF-2026-170,2026-04-15T12:00:00.000Z,Insplorion Hydrogen Sensor Business,CLOSED,,ACQUISITION_BOLT_ON,EUROPE,Europe,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",07813ccf3315bd6b5d6cf49a4a35fb666f0a62e0bfa4e1d4d0bba9df2a8529df
cmoqc7n5a05yu171f47mh6mld,INF-2026-171,2026-04-15T13:00:00.000Z,Züm,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",e66cf699a53a2c52cd167f9c2b2f427b8c9d92e5789538c5085be90e188a937a
cmoqc7ndi05yx171fido30aeu,INF-2026-174,2026-04-15T14:00:00.000Z,Evryo Group (Distribuție Energie Oltenia),ANNOUNCED,,SALE_BUYOUT,EUROPE,Romania,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",6936c59b509b0577b722c5698522053653de9446783c83490c2868da3f70411e
cmoqc7n8005yv171fni76g8nh,INF-2026-172,2026-04-16T12:00:00.000Z,Berland Resource Road & Home Creek Road,ANNOUNCED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,Canada,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",83b32563bbe5b8205130bcbc3c0ef804bfa6ee3bb3546110fa51123cb79c091f
cmoqc7nlk05z0171fgc2phygu,INF-2026-177,2026-04-21T12:00:00.000Z,Alliance Energy Group Portfolio,ANNOUNCED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",911851175fae0ca586f175eb16d350e5cf21baae346a9bc601bc951c5d343f7b
cmoqc7ntm05z3171fxlx5azok,INF-2026-180,2026-04-21T13:00:00.000Z,EdgeConneX,ANNOUNCED,,PLATFORM_LAUNCH,NORTH_AMERICA,Global,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva108n010nm8lztvho67ta,EdgeConneX,cmnva108n010nm8lztvho67ta,EdgeConneX,,,cmnva108n010nm8lztvho67ta,EdgeConneX,cmnva108n010nm8lztvho67ta,EdgeConneX,https://eqtgroup.com/news/eqt-introduces-ai-infrastructure-strategy-to-help-build-the-foundation-of-the-ai-economy-2026-04-21,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,51b8e9fa19850b64f1857682d10a03f1ea2751780db9512620326eb3188f55d7
cmoqc7ogc05zb171fx2w8ceng,INF-2026-188,2026-04-21T14:00:00.000Z,Spire Mississippi,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0wnw00u9m8lz2opbt8sy,Delta Utilities,cmnva0wnw00u9m8lz2opbt8sy,Delta Utilities,cmnva0wnw00u9m8lz2opbt8sy,Delta Utilities,https://www.prnewswire.com/news-releases/spire-announces-sale-of-its-mississippi-natural-gas-business-to-delta-utilities-for-75-million-302749447.html,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",1260bc32fc9ac0208aa1761ad4f1bf546561c15cddec9e9a0fd09e2048f6cc03
cmoqc7nio05yz171fnhhnlfro,INF-2026-176,2026-04-22T12:00:00.000Z,Cordelio Power’s 6GW Joint Venture Interest,CLOSED,,SALE_BUYOUT,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0yp200xvm8lzue3btvd8,Cordelio Power,cmnva0yp200xvm8lzue3btvd8,Cordelio Power,cmnva0yp200xvm8lzue3btvd8,Cordelio Power,https://www.prnewswire.com/news-releases/brightnight-acquires-cordelio-powers-joint-venture-interest-adds-6-gw-to-its-independently-controlled-project-portfolio-302747628.html,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",e3622ed9727913661049dc366e4320e7e9622cd74d551a5cba8c41cd9d9a0da9
cmoqc7no605z1171fquyrdwsd,INF-2026-178,2026-04-22T13:00:00.000Z,FPH2’s Los Angeles County Renewable Hydrogen Project,ANNOUNCED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,PLATFORM_BOLT_ON_MILESTONE,HIGH,VERIFY_PLATFORM_MILESTONE,,,,,cmnva0ovv00hvm8lzgz88niaz,Elemental Clean Fuels,cmnva0ovv00hvm8lzgz88niaz,Elemental Clean Fuels,cmnva0ovv00hvm8lzgz88niaz,Elemental Clean Fuels,https://www.prnewswire.com/news-releases/fph2-expands-california-renewable-hydrogen-supply-partnerships-to-support-public-fleets-data-infrastructure-and-energy-resilience-302746086.html,,"An existing company is explicitly named as the operating, acquiring, or selling platform while the transaction target is different.",55bdc7fddf4fdb0fe9499e7c98dbf4a1098826f39844c6ee9dbec2c353e9ac2a
cmoqc7nqw05z2171fcmdj2xty,INF-2026-179,2026-04-22T13:00:00.000Z,Vertical Bridge,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0yg100xfm8lzipn8kron,Vertical Bridge,cmnva0yg100xfm8lzipn8kron,Vertical Bridge,,,cmnva0yg100xfm8lzipn8kron,Vertical Bridge,cmnva0yg100xfm8lzipn8kron,Vertical Bridge,https://www.verticalbridge.com/press-releases/vertical-bridge-announces-1-5-billion-strategic-equity-investment-from-kkr,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,e32ef0eac520d91c819571f84a1fe33dd9f7d0c76a80ad63f7717a014735d1a6
cmoqc7nze05z5171ftya1ijq3,INF-2026-182,2026-04-22T14:00:00.000Z,SiFi Networks America LLC,CLOSED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0stx00o0m8lzgjspbysk,SiFi Networks America Limited,cmnva0stx00o0m8lzgjspbysk,SiFi Networks America Limited,,,cmnva0stx00o0m8lzgjspbysk,SiFi Networks America Limited,cmnva0stx00o0m8lzgjspbysk,SiFi Networks America Limited,https://www.countytimes.co.uk/news/26050380.mike-harris-firm-sifi-networks-america-sold-new-owners/,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,460d6dc1bf1bc70ad8233869d27fcdb297556d2fb32ee99c857525eb6cd92d5b
cmoqc7o5505z7171fdi5pexlx,INF-2026-184,2026-04-22T15:00:00.000Z,Teréga S.A.S.,ANNOUNCED,,SALE_MINORITY_STAKE,EUROPE,France,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",3ca84905ab6b9a1c90b38fb1a3704a04c50a5b1b670e9af4755aae562b4f8e52
cmoqc7o8405z8171fjm2qv72n,INF-2026-185,2026-04-22T16:00:00.000Z,Southern Marinas,CLOSED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",714e94613939c64a10e6b5caf79583c2c14d99d843c41748bc88ae05400364b2
cmoqc7oax05z9171frafv5yuq,INF-2026-186,2026-04-22T17:00:00.000Z,F3 Marina,CLOSED,,ACQUISITION_BOLT_ON,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",6b8358aaf2f2fbe6e3d086a19b907bac567a4dae19fb2849fd675d4b4d501b22
cmoqc7odm05za171f45oy9bb2,INF-2026-187,2026-04-22T18:00:00.000Z,Park Properties Housing Association (PPHA),ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,United Kingdom,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",188e416fffea986c920bca0756a2b32ad82fc6bd55eb0943bc0a18b0a52c74ef
cmoqc7ng705yy171fgy3fb13y,INF-2026-175,2026-04-23T12:00:00.000Z,Green Energy Storage Initiative (GESI),ANNOUNCED,,ACQUISITION_MAJORITY_STAKE,EUROPE,Germany,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",cc49bf2b9f73f23d37734e47c4acfd20a21d424dc84f88c58f8ac11ed9672033
cmoqc7o2g05z6171fujvq3wdw,INF-2026-183,2026-04-23T12:00:00.000Z,Pembina Gas Infrastructure (PGI),ANNOUNCED,,ACQUISITION_MINORITY_STAKE; SALE_MINORITY_STAKE,NORTH_AMERICA,Canada,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva14ug017ym8lzuudd6lxq,Pembina Gas Infrastructure Inc.,cmnva14ug017ym8lzuudd6lxq,Pembina Gas Infrastructure Inc.,,,cmnva14ug017ym8lzuudd6lxq,Pembina Gas Infrastructure Inc.,cmnva14ug017ym8lzuudd6lxq,Pembina Gas Infrastructure Inc.,https://www.apollo.com/insights-news/pressreleases/2026/04/apollo-funds-to-acquire-40-interest-in-pembina-gas-infrastructure-3279810,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,f244b5c770fec6a19bf618be38cd73a6c5f29b4fb6e88d45feb0ecdb90182b4e
cmoqc7nwz05z4171fjs9wgbgg,INF-2026-181,2026-04-24T12:00:00.000Z,Spectrotel & AireSpring,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",bf61304ba944075a5422eba6ba2cfe536492337371be5d40943b28516207c853
cmoqc7pe105zo171fkqrp0yu9,INF-2026-201,2026-04-28T17:00:00.000Z,i3 Broadband,ANNOUNCED,,JOINT_VENTURE,NORTH_AMERICA,United States,DIRECT_DEAL_COMPANY_CITATION,HIGH,VERIFY_LINKED_COMPANY_CARD,cmnva0ra500lym8lzco0glku7,i3 Broadband,cmnva0ra500lym8lzco0glku7,i3 Broadband,,,cmnva0ra500lym8lzco0glku7,i3 Broadband,cmnva0ra500lym8lzco0glku7,i3 Broadband,https://www.t-mobile.com/news/business/t-mobile-add-two-strategic-fiber-joint-ventures-gonetspeed-greenlight-i3,,At least one published company is explicitly linked to the deal by a Citation row carrying both IDs.,8cff387a1dbfc17b8ca6033c565353b6bafa1b23030b88afbdbb3fbb60b4eb68
cmoqc7olb05zd171f4xl5pfmc,INF-2026-190,2026-04-29T12:00:00.000Z,Eurowind Energy,ANNOUNCED,,ACQUISITION_MINORITY_STAKE,EUROPE,Europe,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",8cf97a3f51ae56b8c1547ecb42c504d55945207cb986727beff335b064cea644
cmoqc7oqp05zf171fnu8f3ued,INF-2026-192,2026-04-29T13:00:00.000Z,Nala Renewables,ANNOUNCED,,ACQUISITION_BUYOUT,EUROPE,Europe,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",de2adb92bb4f76b2caf693228f48c47f246ab7e0a3dabc2ee1d4f87a03481306
cmoqc7ow005zh171fixd6kx8x,INF-2026-194,2026-04-29T14:00:00.000Z,Oriden,CLOSED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",004dd3bba116f9b41272b0c0eedb8f10c05ffa008c7c7009d2aa00497fe79ef4
cmoqc7oyo05zi171fle6uvmm0,INF-2026-195,2026-04-29T15:00:00.000Z,104 MW Community Solar Portfolio,CLOSED,,JOINT_VENTURE,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",9610b558dc482e7114019c0187f0c560cad1e77f5843dfcea6e8d15a5420ff9e
cmoqc7p6e05zl171f2am114c6,INF-2026-198,2026-04-29T16:00:00.000Z,UGI PA Electric Utility,ANNOUNCED,,ACQUISITION_BUYOUT,NORTH_AMERICA,United States,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",9cb40940a95e04c9ea8581e714a260313b2df63934d1f8a8ac1dd15eda4cabb2
cmoqc7pbl05zn171fctn6ddj7,INF-2026-200,2026-04-29T17:00:00.000Z,Elea Data Centers,ANNOUNCED,,ACQUISITION_BUYOUT,LATIN_AMERICA,Brazil,NO_PROVEN_EXISTING_COMPANY_RELATIONSHIP,NONE,NO_EXISTING_COMPANY_ACTION,,,,,,,,,,,,,"No direct citation, deterministic target match, explicit platform signal, or shared company source was found.",8461b453153e1872bfbe2c542b5b0fdcec4ce6b38f931d69748d6c982feacce1
